Gender,Age,Dur
1,-1.515503824305142,1.3136269430950342
1,-1.515503824305142,1.3861323263178122
1,-1.515503824305142,1.45863770954059
1,-1.515503824305142,1.531143092763368
1,-1.515503824305142,1.6036484759861458
1,-1.515503824305142,1.6761538592089236
1,-1.515503824305142,1.7486592424317016
1,-1.515503824305142,1.8211646256544793
1,-1.515503824305142,1.8936700088772573
1,-1.515503824305142,1.9661753921000351
1,-1.4619413190802202,-0.4990076374744124
1,-1.4619413190802202,-0.42650225425163457
1,-1.4619413190802202,-0.3539968710288567
1,-1.4619413190802202,-0.2814914878060788
1,-1.4619413190802202,-0.2089861045833009
1,-1.4619413190802202,-0.13648072136052306
1,-1.4619413190802202,-0.06397533813774518
1,-1.4619413190802202,0.00853004508503268
1,-1.4619413190802202,0.08103542830781056
1,-1.4619413190802202,0.15354081153058843
1,-1.4619413190802202,0.2260461947533663
1,-1.4619413190802202,0.2985515779761441
1,-1.4619413190802202,0.371056961198922
1,-1.4619413190802202,0.4435623444216999
1,-1.4619413190802202,0.5160677276444777
1,-1.4619413190802202,0.5885731108672556
1,-1.4619413190802202,0.6610784940900335
1,-1.4619413190802202,0.7335838773128114
1,-1.4619413190802202,0.8060892605355893
1,-1.4619413190802202,0.878594643758367
1,-1.4619413190802202,0.9511000269811449
1,-1.4619413190802202,1.023605410203923
1,-1.4619413190802202,1.0961107934267007
1,-1.4619413190802202,1.1686161766494785
1,-1.4619413190802202,1.2411215598722565
1,-1.4619413190802202,1.3136269430950342
1,-1.4619413190802202,1.3861323263178122
1,-1.4619413190802202,1.45863770954059
1,-1.4619413190802202,1.531143092763368
1,-1.4619413190802202,1.6036484759861458
1,-1.4619413190802202,1.6761538592089236
1,-1.4619413190802202,1.7486592424317016
1,-1.4619413190802202,1.8211646256544793
1,-1.4619413190802202,1.8936700088772573
1,-1.4619413190802202,1.9661753921000351
1,-1.4083788138552984,-0.5715130206971903
1,-1.4083788138552984,-0.4990076374744124
1,-1.4083788138552984,-0.42650225425163457
1,-1.4083788138552984,-0.3539968710288567
1,-1.4083788138552984,-0.2814914878060788
1,-1.4083788138552984,-0.2089861045833009
1,-1.4083788138552984,-0.13648072136052306
1,-1.4083788138552984,-0.06397533813774518
1,-1.4083788138552984,0.00853004508503268
1,-1.4083788138552984,0.08103542830781056
1,-1.4083788138552984,0.15354081153058843
1,-1.4083788138552984,0.2260461947533663
1,-1.4083788138552984,0.2985515779761441
1,-1.4083788138552984,0.371056961198922
1,-1.4083788138552984,0.4435623444216999
1,-1.4083788138552984,0.5160677276444777
1,-1.4083788138552984,0.5885731108672556
1,-1.4083788138552984,0.6610784940900335
1,-1.4083788138552984,0.7335838773128114
1,-1.4083788138552984,0.8060892605355893
1,-1.4083788138552984,0.878594643758367
1,-1.4083788138552984,0.9511000269811449
1,-1.4083788138552984,1.023605410203923
1,-1.4083788138552984,1.0961107934267007
1,-1.4083788138552984,1.1686161766494785
1,-1.4083788138552984,1.2411215598722565
1,-1.4083788138552984,1.3136269430950342
1,-1.4083788138552984,1.3861323263178122
1,-1.4083788138552984,1.45863770954059
1,-1.4083788138552984,1.531143092763368
1,-1.4083788138552984,1.6036484759861458
1,-1.4083788138552984,1.6761538592089236
1,-1.4083788138552984,1.7486592424317016
1,-1.4083788138552984,1.8211646256544793
1,-1.4083788138552984,1.8936700088772573
1,-1.4083788138552984,1.9661753921000351
1,-1.3548163086303764,-0.6440184039199681
1,-1.3548163086303764,-0.5715130206971903
1,-1.3548163086303764,-0.4990076374744124
1,-1.3548163086303764,-0.42650225425163457
1,-1.3548163086303764,-0.3539968710288567
1,-1.3548163086303764,-0.2814914878060788
1,-1.3548163086303764,-0.2089861045833009
1,-1.3548163086303764,-0.13648072136052306
1,-1.3548163086303764,-0.06397533813774518
1,-1.3548163086303764,0.00853004508503268
1,-1.3548163086303764,0.08103542830781056
1,-1.3548163086303764,0.15354081153058843
1,-1.3548163086303764,0.2260461947533663
1,-1.3548163086303764,0.2985515779761441
1,-1.3548163086303764,0.371056961198922
1,-1.3548163086303764,0.4435623444216999
1,-1.3548163086303764,0.5160677276444777
1,-1.3548163086303764,0.5885731108672556
1,-1.3548163086303764,0.6610784940900335
1,-1.3548163086303764,0.7335838773128114
1,-1.3548163086303764,0.8060892605355893
1,-1.3548163086303764,0.878594643758367
1,-1.3548163086303764,0.9511000269811449
1,-1.3548163086303764,1.023605410203923
1,-1.3548163086303764,1.0961107934267007
1,-1.3548163086303764,1.1686161766494785
1,-1.3548163086303764,1.2411215598722565
1,-1.3548163086303764,1.3136269430950342
1,-1.3548163086303764,1.3861323263178122
1,-1.3548163086303764,1.45863770954059
1,-1.3548163086303764,1.531143092763368
1,-1.3548163086303764,1.6036484759861458
1,-1.3548163086303764,1.6761538592089236
1,-1.3548163086303764,1.7486592424317016
1,-1.3548163086303764,1.8211646256544793
1,-1.3548163086303764,1.8936700088772573
1,-1.3548163086303764,1.9661753921000351
1,-1.3012538034054546,-0.716523787142746
1,-1.3012538034054546,-0.6440184039199681
1,-1.3012538034054546,-0.5715130206971903
1,-1.3012538034054546,-0.4990076374744124
1,-1.3012538034054546,-0.42650225425163457
1,-1.3012538034054546,-0.3539968710288567
1,-1.3012538034054546,-0.2814914878060788
1,-1.3012538034054546,-0.2089861045833009
1,-1.3012538034054546,-0.13648072136052306
1,-1.3012538034054546,-0.06397533813774518
1,-1.3012538034054546,0.00853004508503268
1,-1.3012538034054546,0.08103542830781056
1,-1.3012538034054546,0.15354081153058843
1,-1.3012538034054546,0.2260461947533663
1,-1.3012538034054546,0.2985515779761441
1,-1.3012538034054546,0.371056961198922
1,-1.3012538034054546,0.4435623444216999
1,-1.3012538034054546,0.5160677276444777
1,-1.3012538034054546,0.5885731108672556
1,-1.3012538034054546,0.6610784940900335
1,-1.3012538034054546,0.7335838773128114
1,-1.3012538034054546,0.8060892605355893
1,-1.3012538034054546,0.878594643758367
1,-1.3012538034054546,0.9511000269811449
1,-1.3012538034054546,1.023605410203923
1,-1.3012538034054546,1.0961107934267007
1,-1.3012538034054546,1.1686161766494785
1,-1.3012538034054546,1.2411215598722565
1,-1.3012538034054546,1.3136269430950342
1,-1.3012538034054546,1.3861323263178122
1,-1.3012538034054546,1.45863770954059
1,-1.3012538034054546,1.531143092763368
1,-1.3012538034054546,1.6036484759861458
1,-1.3012538034054546,1.6761538592089236
1,-1.3012538034054546,1.7486592424317016
1,-1.3012538034054546,1.8211646256544793
1,-1.3012538034054546,1.8936700088772573
1,-1.3012538034054546,1.9661753921000351
1,-1.2476912981805328,-0.7890291703655239
1,-1.2476912981805328,-0.716523787142746
1,-1.2476912981805328,-0.6440184039199681
1,-1.2476912981805328,-0.5715130206971903
1,-1.2476912981805328,-0.4990076374744124
1,-1.2476912981805328,-0.42650225425163457
1,-1.2476912981805328,-0.3539968710288567
1,-1.2476912981805328,-0.2814914878060788
1,-1.2476912981805328,-0.2089861045833009
1,-1.2476912981805328,-0.13648072136052306
1,-1.2476912981805328,-0.06397533813774518
1,-1.2476912981805328,0.00853004508503268
1,-1.2476912981805328,0.08103542830781056
1,-1.2476912981805328,0.15354081153058843
1,-1.2476912981805328,0.2260461947533663
1,-1.2476912981805328,0.2985515779761441
1,-1.2476912981805328,0.371056961198922
1,-1.2476912981805328,0.4435623444216999
1,-1.2476912981805328,0.5160677276444777
1,-1.2476912981805328,0.5885731108672556
1,-1.2476912981805328,0.6610784940900335
1,-1.2476912981805328,0.7335838773128114
1,-1.2476912981805328,0.8060892605355893
1,-1.2476912981805328,0.878594643758367
1,-1.2476912981805328,0.9511000269811449
1,-1.2476912981805328,1.023605410203923
1,-1.2476912981805328,1.0961107934267007
1,-1.2476912981805328,1.1686161766494785
1,-1.2476912981805328,1.2411215598722565
1,-1.2476912981805328,1.3136269430950342
1,-1.2476912981805328,1.3861323263178122
1,-1.2476912981805328,1.45863770954059
1,-1.2476912981805328,1.531143092763368
1,-1.2476912981805328,1.6036484759861458
1,-1.2476912981805328,1.6761538592089236
1,-1.2476912981805328,1.7486592424317016
1,-1.2476912981805328,1.8211646256544793
1,-1.2476912981805328,1.8936700088772573
1,-1.2476912981805328,1.9661753921000351
1,-1.1941287929556108,-0.8615345535883018
1,-1.1941287929556108,-0.7890291703655239
1,-1.1941287929556108,-0.716523787142746
1,-1.1941287929556108,-0.6440184039199681
1,-1.1941287929556108,-0.5715130206971903
1,-1.1941287929556108,-0.4990076374744124
1,-1.1941287929556108,-0.42650225425163457
1,-1.1941287929556108,-0.3539968710288567
1,-1.1941287929556108,-0.2814914878060788
1,-1.1941287929556108,-0.2089861045833009
1,-1.1941287929556108,-0.13648072136052306
1,-1.1941287929556108,-0.06397533813774518
1,-1.1941287929556108,0.00853004508503268
1,-1.1941287929556108,0.08103542830781056
1,-1.1941287929556108,0.15354081153058843
1,-1.1941287929556108,0.2260461947533663
1,-1.1941287929556108,0.2985515779761441
1,-1.1941287929556108,0.371056961198922
1,-1.1941287929556108,0.4435623444216999
1,-1.1941287929556108,0.5160677276444777
1,-1.1941287929556108,0.5885731108672556
1,-1.1941287929556108,0.6610784940900335
1,-1.1941287929556108,0.7335838773128114
1,-1.1941287929556108,0.8060892605355893
1,-1.1941287929556108,0.878594643758367
1,-1.1941287929556108,0.9511000269811449
1,-1.1941287929556108,1.023605410203923
1,-1.1941287929556108,1.0961107934267007
1,-1.1941287929556108,1.1686161766494785
1,-1.1941287929556108,1.2411215598722565
1,-1.1941287929556108,1.3136269430950342
1,-1.1941287929556108,1.3861323263178122
1,-1.1941287929556108,1.45863770954059
1,-1.1941287929556108,1.531143092763368
1,-1.1941287929556108,1.6036484759861458
1,-1.1941287929556108,1.6761538592089236
1,-1.1941287929556108,1.7486592424317016
1,-1.1941287929556108,1.8211646256544793
1,-1.1941287929556108,1.8936700088772573
1,-1.1941287929556108,1.9661753921000351
1,-1.140566287730689,-0.9340399368110797
1,-1.140566287730689,-0.8615345535883018
1,-1.140566287730689,-0.7890291703655239
1,-1.140566287730689,-0.716523787142746
1,-1.140566287730689,-0.6440184039199681
1,-1.140566287730689,-0.5715130206971903
1,-1.140566287730689,-0.4990076374744124
1,-1.140566287730689,-0.42650225425163457
1,-1.140566287730689,-0.3539968710288567
1,-1.140566287730689,-0.2814914878060788
1,-1.140566287730689,-0.2089861045833009
1,-1.140566287730689,-0.13648072136052306
1,-1.140566287730689,-0.06397533813774518
1,-1.140566287730689,0.00853004508503268
1,-1.140566287730689,0.08103542830781056
1,-1.140566287730689,0.15354081153058843
1,-1.140566287730689,0.2260461947533663
1,-1.140566287730689,0.2985515779761441
1,-1.140566287730689,0.371056961198922
1,-1.140566287730689,0.4435623444216999
1,-1.140566287730689,0.5160677276444777
1,-1.140566287730689,0.5885731108672556
1,-1.140566287730689,0.6610784940900335
1,-1.140566287730689,0.7335838773128114
1,-1.140566287730689,0.8060892605355893
1,-1.140566287730689,0.878594643758367
1,-1.140566287730689,0.9511000269811449
1,-1.140566287730689,1.023605410203923
1,-1.140566287730689,1.0961107934267007
1,-1.140566287730689,1.1686161766494785
1,-1.140566287730689,1.2411215598722565
1,-1.140566287730689,1.3136269430950342
1,-1.140566287730689,1.3861323263178122
1,-1.140566287730689,1.45863770954059
1,-1.140566287730689,1.531143092763368
1,-1.140566287730689,1.6036484759861458
1,-1.140566287730689,1.6761538592089236
1,-1.140566287730689,1.7486592424317016
1,-1.140566287730689,1.8211646256544793
1,-1.140566287730689,1.8936700088772573
1,-1.140566287730689,1.9661753921000351
1,-1.087003782505767,-1.0065453200338574
1,-1.087003782505767,-0.9340399368110797
1,-1.087003782505767,-0.8615345535883018
1,-1.087003782505767,-0.7890291703655239
1,-1.087003782505767,-0.716523787142746
1,-1.087003782505767,-0.6440184039199681
1,-1.087003782505767,-0.5715130206971903
1,-1.087003782505767,-0.4990076374744124
1,-1.087003782505767,-0.42650225425163457
1,-1.087003782505767,-0.3539968710288567
1,-1.087003782505767,-0.2814914878060788
1,-1.087003782505767,-0.2089861045833009
1,-1.087003782505767,-0.13648072136052306
1,-1.087003782505767,-0.06397533813774518
1,-1.087003782505767,0.00853004508503268
1,-1.087003782505767,0.08103542830781056
1,-1.087003782505767,0.15354081153058843
1,-1.087003782505767,0.2260461947533663
1,-1.087003782505767,0.2985515779761441
1,-1.087003782505767,0.371056961198922
1,-1.087003782505767,0.4435623444216999
1,-1.087003782505767,0.5160677276444777
1,-1.087003782505767,0.5885731108672556
1,-1.087003782505767,0.6610784940900335
1,-1.087003782505767,0.7335838773128114
1,-1.087003782505767,0.8060892605355893
1,-1.087003782505767,0.878594643758367
1,-1.087003782505767,0.9511000269811449
1,-1.087003782505767,1.023605410203923
1,-1.087003782505767,1.0961107934267007
1,-1.087003782505767,1.1686161766494785
1,-1.087003782505767,1.2411215598722565
1,-1.087003782505767,1.3136269430950342
1,-1.087003782505767,1.3861323263178122
1,-1.087003782505767,1.45863770954059
1,-1.087003782505767,1.531143092763368
1,-1.087003782505767,1.6036484759861458
1,-1.087003782505767,1.6761538592089236
1,-1.087003782505767,1.7486592424317016
1,-1.087003782505767,1.8211646256544793
1,-1.087003782505767,1.8936700088772573
1,-1.087003782505767,1.9661753921000351
1,-1.0334412772808452,-1.0790507032566354
1,-1.0334412772808452,-1.0065453200338574
1,-1.0334412772808452,-0.9340399368110797
1,-1.0334412772808452,-0.8615345535883018
1,-1.0334412772808452,-0.7890291703655239
1,-1.0334412772808452,-0.716523787142746
1,-1.0334412772808452,-0.6440184039199681
1,-1.0334412772808452,-0.5715130206971903
1,-1.0334412772808452,-0.4990076374744124
1,-1.0334412772808452,-0.42650225425163457
1,-1.0334412772808452,-0.3539968710288567
1,-1.0334412772808452,-0.2814914878060788
1,-1.0334412772808452,-0.2089861045833009
1,-1.0334412772808452,-0.13648072136052306
1,-1.0334412772808452,-0.06397533813774518
1,-1.0334412772808452,0.00853004508503268
1,-1.0334412772808452,0.08103542830781056
1,-1.0334412772808452,0.15354081153058843
1,-1.0334412772808452,0.2260461947533663
1,-1.0334412772808452,0.2985515779761441
1,-1.0334412772808452,0.371056961198922
1,-1.0334412772808452,0.4435623444216999
1,-1.0334412772808452,0.5160677276444777
1,-1.0334412772808452,0.5885731108672556
1,-1.0334412772808452,0.6610784940900335
1,-1.0334412772808452,0.7335838773128114
1,-1.0334412772808452,0.8060892605355893
1,-1.0334412772808452,0.878594643758367
1,-1.0334412772808452,0.9511000269811449
1,-1.0334412772808452,1.023605410203923
1,-1.0334412772808452,1.0961107934267007
1,-1.0334412772808452,1.1686161766494785
1,-1.0334412772808452,1.2411215598722565
1,-1.0334412772808452,1.3136269430950342
1,-1.0334412772808452,1.3861323263178122
1,-1.0334412772808452,1.45863770954059
1,-1.0334412772808452,1.531143092763368
1,-1.0334412772808452,1.6036484759861458
1,-1.0334412772808452,1.6761538592089236
1,-1.0334412772808452,1.7486592424317016
1,-1.0334412772808452,1.8211646256544793
1,-1.0334412772808452,1.8936700088772573
1,-1.0334412772808452,1.9661753921000351
1,-0.9798787720559234,-1.1515560864794132
1,-0.9798787720559234,-1.0790507032566354
1,-0.9798787720559234,-1.0065453200338574
1,-0.9798787720559234,-0.9340399368110797
1,-0.9798787720559234,-0.8615345535883018
1,-0.9798787720559234,-0.7890291703655239
1,-0.9798787720559234,-0.716523787142746
1,-0.9798787720559234,-0.6440184039199681
1,-0.9798787720559234,-0.5715130206971903
1,-0.9798787720559234,-0.4990076374744124
1,-0.9798787720559234,-0.42650225425163457
1,-0.9798787720559234,-0.3539968710288567
1,-0.9798787720559234,-0.2814914878060788
1,-0.9798787720559234,-0.2089861045833009
1,-0.9798787720559234,-0.13648072136052306
1,-0.9798787720559234,-0.06397533813774518
1,-0.9798787720559234,0.00853004508503268
1,-0.9798787720559234,0.08103542830781056
1,-0.9798787720559234,0.15354081153058843
1,-0.9798787720559234,0.2260461947533663
1,-0.9798787720559234,0.2985515779761441
1,-0.9798787720559234,0.371056961198922
1,-0.9798787720559234,0.4435623444216999
1,-0.9798787720559234,0.5160677276444777
1,-0.9798787720559234,0.5885731108672556
1,-0.9798787720559234,0.6610784940900335
1,-0.9798787720559234,0.7335838773128114
1,-0.9798787720559234,0.8060892605355893
1,-0.9798787720559234,0.878594643758367
1,-0.9798787720559234,0.9511000269811449
1,-0.9798787720559234,1.023605410203923
1,-0.9798787720559234,1.0961107934267007
1,-0.9798787720559234,1.1686161766494785
1,-0.9798787720559234,1.2411215598722565
1,-0.9798787720559234,1.3136269430950342
1,-0.9798787720559234,1.3861323263178122
1,-0.9798787720559234,1.45863770954059
1,-0.9798787720559234,1.531143092763368
1,-0.9798787720559234,1.6036484759861458
1,-0.9798787720559234,1.6761538592089236
1,-0.9798787720559234,1.7486592424317016
1,-0.9798787720559234,1.8211646256544793
1,-0.9798787720559234,1.8936700088772573
1,-0.9798787720559234,1.9661753921000351
1,-0.9263162668310017,-1.2240614697021912
1,-0.9263162668310017,-1.1515560864794132
1,-0.9263162668310017,-1.0790507032566354
1,-0.9263162668310017,-1.0065453200338574
1,-0.9263162668310017,-0.9340399368110797
1,-0.9263162668310017,-0.8615345535883018
1,-0.9263162668310017,-0.7890291703655239
1,-0.9263162668310017,-0.716523787142746
1,-0.9263162668310017,-0.6440184039199681
1,-0.9263162668310017,-0.5715130206971903
1,-0.9263162668310017,-0.4990076374744124
1,-0.9263162668310017,-0.42650225425163457
1,-0.9263162668310017,-0.3539968710288567
1,-0.9263162668310017,-0.2814914878060788
1,-0.9263162668310017,-0.2089861045833009
1,-0.9263162668310017,-0.13648072136052306
1,-0.9263162668310017,-0.06397533813774518
1,-0.9263162668310017,0.00853004508503268
1,-0.9263162668310017,0.08103542830781056
1,-0.9263162668310017,0.15354081153058843
1,-0.9263162668310017,0.2260461947533663
1,-0.9263162668310017,0.2985515779761441
1,-0.9263162668310017,0.371056961198922
1,-0.9263162668310017,0.4435623444216999
1,-0.9263162668310017,0.5160677276444777
1,-0.9263162668310017,0.5885731108672556
1,-0.9263162668310017,0.6610784940900335
1,-0.9263162668310017,0.7335838773128114
1,-0.9263162668310017,0.8060892605355893
1,-0.9263162668310017,0.878594643758367
1,-0.9263162668310017,0.9511000269811449
1,-0.9263162668310017,1.023605410203923
1,-0.9263162668310017,1.0961107934267007
1,-0.9263162668310017,1.1686161766494785
1,-0.9263162668310017,1.2411215598722565
1,-0.9263162668310017,1.3136269430950342
1,-0.9263162668310017,1.3861323263178122
1,-0.9263162668310017,1.45863770954059
1,-0.9263162668310017,1.531143092763368
1,-0.9263162668310017,1.6036484759861458
1,-0.9263162668310017,1.6761538592089236
1,-0.9263162668310017,1.7486592424317016
1,-0.9263162668310017,1.8211646256544793
1,-0.9263162668310017,1.8936700088772573
1,-0.9263162668310017,1.9661753921000351
1,-0.8727537616060798,-1.296566852924969
1,-0.8727537616060798,-1.2240614697021912
1,-0.8727537616060798,-1.1515560864794132
1,-0.8727537616060798,-1.0790507032566354
1,-0.8727537616060798,-1.0065453200338574
1,-0.8727537616060798,-0.9340399368110797
1,-0.8727537616060798,-0.8615345535883018
1,-0.8727537616060798,-0.7890291703655239
1,-0.8727537616060798,-0.716523787142746
1,-0.8727537616060798,-0.6440184039199681
1,-0.8727537616060798,-0.5715130206971903
1,-0.8727537616060798,-0.4990076374744124
1,-0.8727537616060798,-0.42650225425163457
1,-0.8727537616060798,-0.3539968710288567
1,-0.8727537616060798,-0.2814914878060788
1,-0.8727537616060798,-0.2089861045833009
1,-0.8727537616060798,-0.13648072136052306
1,-0.8727537616060798,-0.06397533813774518
1,-0.8727537616060798,0.00853004508503268
1,-0.8727537616060798,0.08103542830781056
1,-0.8727537616060798,0.15354081153058843
1,-0.8727537616060798,0.2260461947533663
1,-0.8727537616060798,0.2985515779761441
1,-0.8727537616060798,0.371056961198922
1,-0.8727537616060798,0.4435623444216999
1,-0.8727537616060798,0.5160677276444777
1,-0.8727537616060798,0.5885731108672556
1,-0.8727537616060798,0.6610784940900335
1,-0.8727537616060798,0.7335838773128114
1,-0.8727537616060798,0.8060892605355893
1,-0.8727537616060798,0.878594643758367
1,-0.8727537616060798,0.9511000269811449
1,-0.8727537616060798,1.023605410203923
1,-0.8727537616060798,1.0961107934267007
1,-0.8727537616060798,1.1686161766494785
1,-0.8727537616060798,1.2411215598722565
1,-0.8727537616060798,1.3136269430950342
1,-0.8727537616060798,1.3861323263178122
1,-0.8727537616060798,1.45863770954059
1,-0.8727537616060798,1.531143092763368
1,-0.8727537616060798,1.6036484759861458
1,-0.8727537616060798,1.6761538592089236
1,-0.8727537616060798,1.7486592424317016
1,-0.8727537616060798,1.8211646256544793
1,-0.8727537616060798,1.8936700088772573
1,-0.8727537616060798,1.9661753921000351
1,-0.8191912563811579,-1.3690722361477468
1,-0.8191912563811579,-1.296566852924969
1,-0.8191912563811579,-1.2240614697021912
1,-0.8191912563811579,-1.1515560864794132
1,-0.8191912563811579,-1.0790507032566354
1,-0.8191912563811579,-1.0065453200338574
1,-0.8191912563811579,-0.9340399368110797
1,-0.8191912563811579,-0.8615345535883018
1,-0.8191912563811579,-0.7890291703655239
1,-0.8191912563811579,-0.716523787142746
1,-0.8191912563811579,-0.6440184039199681
1,-0.8191912563811579,-0.5715130206971903
1,-0.8191912563811579,-0.4990076374744124
1,-0.8191912563811579,-0.42650225425163457
1,-0.8191912563811579,-0.3539968710288567
1,-0.8191912563811579,-0.2814914878060788
1,-0.8191912563811579,-0.2089861045833009
1,-0.8191912563811579,-0.13648072136052306
1,-0.8191912563811579,-0.06397533813774518
1,-0.8191912563811579,0.00853004508503268
1,-0.8191912563811579,0.08103542830781056
1,-0.8191912563811579,0.15354081153058843
1,-0.8191912563811579,0.2260461947533663
1,-0.8191912563811579,0.2985515779761441
1,-0.8191912563811579,0.371056961198922
1,-0.8191912563811579,0.4435623444216999
1,-0.8191912563811579,0.5160677276444777
1,-0.8191912563811579,0.5885731108672556
1,-0.8191912563811579,0.6610784940900335
1,-0.8191912563811579,0.7335838773128114
1,-0.8191912563811579,0.8060892605355893
1,-0.8191912563811579,0.878594643758367
1,-0.8191912563811579,0.9511000269811449
1,-0.8191912563811579,1.023605410203923
1,-0.8191912563811579,1.0961107934267007
1,-0.8191912563811579,1.1686161766494785
1,-0.8191912563811579,1.2411215598722565
1,-0.8191912563811579,1.3136269430950342
1,-0.8191912563811579,1.3861323263178122
1,-0.8191912563811579,1.45863770954059
1,-0.8191912563811579,1.531143092763368
1,-0.8191912563811579,1.6036484759861458
1,-0.8191912563811579,1.6761538592089236
1,-0.8191912563811579,1.7486592424317016
1,-0.8191912563811579,1.8211646256544793
1,-0.8191912563811579,1.8936700088772573
1,-0.8191912563811579,1.9661753921000351
1,-0.765628751156236,-1.4415776193705248
1,-0.765628751156236,-1.3690722361477468
1,-0.765628751156236,-1.296566852924969
